id_left,title_left,category_left,description_left,id_right,title_right,category_right,description_right
4892659," ""XIAOMI Mi5s (3+64GB)""",Computers_and_Accessories,"""• 5,15 pollici 2.5D FullHD schermo • 3D ultrasuoni scanner di impronte digitali• Memoria: 3GB LPDDR4• Memoria interna: 64GB UFS 2.0• 64bit Qualcomm Snapdragon 821, Quad-core, 2.15GHz• 12.0MP fotocamera (Sony IMX378) / 4MP Ultra Pixel (f /2.0) fotocamera frontale• Doppia 4G SIM, Dual Standby• Hi-Fi audio sistema, supporto 24-bit/192KHz Lossless Playback• 3200mAh batteria, Quick Charge 3,0• No Blocco SIM"" ",733100," ""XIAOMI Mi Max (3+64GB)""",Computers_and_Accessories,"""• 6,44 pollici IPS FHD schermo • Sensore di impronte digitali• 64bit Qualcomm Snapdragon 652, Octa-Core, 1,8 GHz• Memoria: 3 GB di RAM• Memoria interna: 64 GB (espandibile fino a 128GB tramite scheda microSD)• 16.0 MP fotocamera w/ PDAF / 5.0 MP fotocamera frontale• Metallo unibody• Dual 4G LTE / 3G WCDMA / 2G GSM • No Blocco SIM"" "
4892659," ""XIAOMI Mi5s (3+64GB)""",Computers_and_Accessories,"""• 5,15 pollici 2.5D FullHD schermo • 3D ultrasuoni scanner di impronte digitali• Memoria: 3GB LPDDR4• Memoria interna: 64GB UFS 2.0• 64bit Qualcomm Snapdragon 821, Quad-core, 2.15GHz• 12.0MP fotocamera (Sony IMX378) / 4MP Ultra Pixel (f /2.0) fotocamera frontale• Doppia 4G SIM, Dual Standby• Hi-Fi audio sistema, supporto 24-bit/192KHz Lossless Playback• 3200mAh batteria, Quick Charge 3,0• No Blocco SIM"" ",-14360913," ""Accele Port Xeem"" ""Digi 77000 455 - Great Prices at Barcode Discount""",Computers_and_Accessories,
4872830," ""XIAOMI Mi5 (3+64GB)""",Computers_and_Accessories,"""• 5,15 Zoll FullHD Display• CPU: 64-Bit Qualcomm Snapdragon 820, Quad Core, 2,15GHz• 3 GB LPDDR4 Arbeitsspeicher • 64 GB UFS 2.0 interner Speicher• 16.0 MP / 4-Achsen OIS / 4.0 MP Frontkamera • 3000 mAh Akku Quick Charge 3.0 Schnellladefunktion• Android 6.0 Marshmallow (MIUI 7.0)• 4G LTE / 3G WCDMA / 2G GSM• Kein Vertrag / Kein SIM-Lock"" ",943605," ""XIAOMI Mi5s (3+64GB)""",Computers_and_Accessories,"""• 5,15 Zoll 2.5D FullHD Display (600 nit)• 3D Ultraschall Fingerabdruckscanner• Arbeitsspeicher: 3GB LPDDR4• Interner Speicher: 64GB UFs 2.0• 64-Bit Qualcomm Snapdragon 821, Quad Core, 2.15GHz• 12MP Kamera (Sony IMX378) / 4MP Ultrapixel Frontkamera (f/2.0)• Dual 4G SIM, Dual Standby• Hi-Fi Audiosystem, unterstützt 24-bit/192KHz lossless playback• 3200mAh Lithium-Ion Akku, Quick Charge 3.0• Kein Vertrag / Kein SIM-Lock"" "
4872830," ""XIAOMI Mi5 (3+64GB)""",Computers_and_Accessories,"""• 5,15 Zoll FullHD Display• CPU: 64-Bit Qualcomm Snapdragon 820, Quad Core, 2,15GHz• 3 GB LPDDR4 Arbeitsspeicher • 64 GB UFS 2.0 interner Speicher• 16.0 MP / 4-Achsen OIS / 4.0 MP Frontkamera • 3000 mAh Akku Quick Charge 3.0 Schnellladefunktion• Android 6.0 Marshmallow (MIUI 7.0)• 4G LTE / 3G WCDMA / 2G GSM• Kein Vertrag / Kein SIM-Lock"" ",11171017," ""HP Workstation Z440 - MT Xeon E5-1650V4 3.6 GHz 16 GB 512 US"" "" HP US W9Z10UT#ABA Workstations CDW.com",Computers_and_Accessories,"""Take your business to the next level of performance, expandability, and no compromise reliability in one complete package. The HP Z440 features a perfect mix of HP Z DNA in a performance workstation with powerful processor, spacious RAM, and multiple storage and PCIe configuration options. Here's to more power to you with the HP Z440 Workstation."" "
4872830," ""XIAOMI Mi5 (3+64GB)""",Computers_and_Accessories,"""• 5,15 Zoll FullHD Display• CPU: 64-Bit Qualcomm Snapdragon 820, Quad Core, 2,15GHz• 3 GB LPDDR4 Arbeitsspeicher • 64 GB UFS 2.0 interner Speicher• 16.0 MP / 4-Achsen OIS / 4.0 MP Frontkamera • 3000 mAh Akku Quick Charge 3.0 Schnellladefunktion• Android 6.0 Marshmallow (MIUI 7.0)• 4G LTE / 3G WCDMA / 2G GSM• Kein Vertrag / Kein SIM-Lock"" ",11815402," ""WD 3TB My Cloud Personal Network Attached Storage - NAS WDBCTL0030HWT-NESN""@en-US ""Network | Laptops Outlet Direct""@en-US",Computers_and_Accessories,"""Finally, a cloud of your own - save everything in one place and access it from anywhere with your PC, Mac, smartphone or tablet. Protect your files with automatic file backup for all your PC and Mac computers. And it's all stored on your home or office network, not a remote server, so there's no mysterious location of your data. It's more than network storage, it's your own personal cloud.. provides an extensible design that enables Service prioritization for data. Design that delivers high availability, scalability, and for maximum flexibility and price/performance. The country of Origin is Singapore.""@en-US "
4860966," ""Lenovo ThinkPad Yoga 11e - 11.6"" Celeron N3160 8 GB RAM 128 SSD"" "" Lenovo SSD 20GA001EUS Notebook Computers CDW.com",Computers_and_Accessories,"""The ThinkPad Yoga 11e devices offer students a system that can adapt to their needs based on the application or the content they are working with. The ThinkPad Yoga 11e devices have an IPS wide viewing angle touchscreen displays. Each device is powered by an Intel processor - fast boot times mean that classes can begin quickly without delay, and all day-long battery life allow students to breeze through classes without switching to alternative power. Top cover LEDs indicate wireless connectivity, laptop power or sleep mode to help teachers ensure consistent student activity. On the ThinkPad Yoga 11e, Yoga Modes in Lenovo Settings recognizes when the user switches modes and allows apps to adapt for the best experience. The ThinkPad Yoga 11e makes it possible for any school district with an internet connection to deploy a 1:1 computing program."" ",3795818," ""Lenovo TopSeller ThinkPad Yoga 11e G3 Celeron N3160 1.6GHz 8GB 128GB SSD ac BT WC 3C 11.6"" HD MT W10P64""@en ""Buy Lenovo at Connection Public Sector Solutions""@en",Computers_and_Accessories,
4860966," ""Lenovo ThinkPad Yoga 11e - 11.6"" Celeron N3160 8 GB RAM 128 SSD"" "" Lenovo SSD 20GA001EUS Notebook Computers CDW.com",Computers_and_Accessories,"""The ThinkPad Yoga 11e devices offer students a system that can adapt to their needs based on the application or the content they are working with. The ThinkPad Yoga 11e devices have an IPS wide viewing angle touchscreen displays. Each device is powered by an Intel processor - fast boot times mean that classes can begin quickly without delay, and all day-long battery life allow students to breeze through classes without switching to alternative power. Top cover LEDs indicate wireless connectivity, laptop power or sleep mode to help teachers ensure consistent student activity. On the ThinkPad Yoga 11e, Yoga Modes in Lenovo Settings recognizes when the user switches modes and allows apps to adapt for the best experience. The ThinkPad Yoga 11e makes it possible for any school district with an internet connection to deploy a 1:1 computing program."" ",1379306," ""300682-B21 4GB (2x2GB) Compaq Proliant BL/DL/ML PC2100 Registered DIMM Memory Kit 100% Compatible memory by NETCNA USA""@en-US ""Computer Accessories & Peripherals - Page 4631 | Laptops Outlet Direct""@en-US",Computers_and_Accessories,"""Improve your PC's performance and boost application speed. Use more software programs at the same time. It's easy when you add system memory.""@en-US "
4852122," ""Corsair Memory 8GB Vengeance Performance DDR3 SO-DIMM 1866 MHz 10 Dual Channel Laptop""@en Laptop LN42529 - CMSX8GX3M2A1866C10 | SCAN UK""@en",Computers_and_Accessories,"""8GB (2x4GB) Corsair Vengeance Performance DDR3 SO-DIMM PC3-14900 (1866), 204 Pin, Unbuffered, CAS 10-10-10-32, 1.5V      ""@en ",12371223," ""Corsair Memory 8GB Vengeance Performance DDR3 SO-DIMM 1600 MHz CAS 10 Dual Channel Laptop""@en Laptop LN45099 - CMSX8GX3M1A1600C10 | SCAN UK""@en",Computers_and_Accessories,"""8GB Corsair Vengeance Performance DDR3 SO-DIMM PC3-12800 (1600), 204 Pin, Non-ECC, CAS 10-10-10-27, 1.5V                 ""@en "
4852122," ""Corsair Memory 8GB Vengeance Performance DDR3 SO-DIMM 1866 MHz 10 Dual Channel Laptop""@en Laptop LN42529 - CMSX8GX3M2A1866C10 | SCAN UK""@en",Computers_and_Accessories,"""8GB (2x4GB) Corsair Vengeance Performance DDR3 SO-DIMM PC3-14900 (1866), 204 Pin, Unbuffered, CAS 10-10-10-32, 1.5V      ""@en ",4588331," ""331561-041 HP 512MB DDR RAM PC2700"", ""Null"" ""New 331561-041 PC2700 Wholesale Price 331561-041""",Computers_and_Accessories,"""Description: 512MB DIMM DDR PC2700 ECCHewlett-Packard Part# 331561-041"" "
4842286," ""Corsair Carbide Series 330R BlackOut Edition Silent""@es",Computers_and_Accessories,"""Caja semitorre ATX, aislamiento acústico, 2x USB 3.0 frontales, hasta 4 ventiladores 140mm, filtros antipolvo""@es ",9597875," ""Corsair Carbide 330R Ultra Silent Midi Tower Case - Blackout Edition (CC-9011076-WW)""@en ""▷ Corsair Blackout… | OcUK""@en",Computers_and_Accessories,"""The Carbide Series 330R Blackout Edition starts with the award-winning original 330R, and adds a black anodized front panel with a three-speed fan controller.""@en "
4842286," ""Corsair Carbide Series 330R BlackOut Edition Silent""@es",Computers_and_Accessories,"""Caja semitorre ATX, aislamiento acústico, 2x USB 3.0 frontales, hasta 4 ventiladores 140mm, filtros antipolvo""@es ",-95978750," ""Corsair  330R Ultra Silent Midi Tower Case -  Edition (CC-9011076-WW)""@en ""▷ Corsair Blackout… | OcUK""@en",Computers_and_Accessories,"""The Series 330R  Edition starts with the award-winning original 330R, and adds a black anodized front panel with a three-speed fan controller.""@en "
4842286," ""Corsair Carbide Series 330R BlackOut Edition Silent""@es",Computers_and_Accessories,"""Caja semitorre ATX, aislamiento acústico, 2x USB 3.0 frontales, hasta 4 ventiladores 140mm, filtros antipolvo""@es ",10031415," ""HP 408850-B21 - Prijzen ""@NL Tweakers""@NL",Computers_and_Accessories,
4842286," ""Corsair Carbide Series 330R BlackOut Edition Silent""@es",Computers_and_Accessories,"""Caja semitorre ATX, aislamiento acústico, 2x USB 3.0 frontales, hasta 4 ventiladores 140mm, filtros antipolvo""@es ",9060487," ""249674-001 HP 256MB200MHz DDR PC1600 EC"" ""Null""",Computers_and_Accessories," ""Description:HP 256MB 200MHz DDR PC1600 ECC SDRAMPart Number(s)Part# 249674-001"""
4814928," ""MSI GTX 1070 GAMING X 8G - graphics card GF 8 GB"" "" MSI GB Video Cards CDW.com",Video_Games,"""Discover unprecedented performance, power efficiency, and next-generation gaming experiences with GeForce GTX graphics cards. Lurking under the cover of the GAMING graphics card is an engineering masterpiece designed to keep the graphics card cool. Every tiny detail of the intricate heatsink plays an essential part in providing a cool & quiet gaming experience."" ",7003280," ""ASUS GeForce 6GB Dual-Fan OC Edition VR Ready Dual HDMI DP 1.4 Gaming Graphics Card DUAL-GTX1060-O6G""@ar",Video_Games,"""ASUS Dual series of GeForce® GTX 1060 graphics provide sweet spot performance1809 MHz Boost Clock in OC mode for outstanding performance and gaming experience.Patented Wing-Blade Fans for max air flow with 105% more air pressure.Perfectly matched with ASUS X99-A II Overview motherboards for optimized style and performance.Industry Only Auto-Extreme Technology with Super Alloy Power II delivers premium quality and best reliability.VR-friendly HDMI Ports for immersive virtual reality experiences.GPU Tweak II with Xsplit Gamecaster provides intuitive performance tweaking and instant gameplay streaming.NVIDIA ANSEL for a revolutionary new way to capture in-game screenshots.NVIDIA GameWorks™ provides an interactive and cinematic experience, as well as incredibly smooth gameplay.The Sweet Spot PerformanceASUS Dual series of GeForce® GTX 1060 comes equipped with Patented Wing-Blade Fans for max air flow with 105% more air pressure. While exclusive Auto-Extreme Technology with Super Alloy Power II components for superior stability. GPU Tweak II with XSplit Gamecaster that provides intuitive performance tweaking and instant gameplay streaming. ASUS Dual series of GeForce® GTX 1060 is perfectly matched with your ASUS X99-A II motherboard! 				I/O Ports Highlight1 x Native DVI-D2 x Native HDMI 2.02 x Native Display PortOptimized Style and PerformancePerfectly matched with ASUS X99-A II motherboardsASUS Dual series of GeForce® GTX 1060 graphics card and X99-A II motherboards share perfectly matching color themes and are ready for Windows 10. Dual series of GeForce® GTX 1060 is equipped with DirectX 12 to squeeze more graphics performance from the CPU and prevent GPU bottlenecks.Patented Wing-Blade FansMax Air Flow with 105% More Air PressureA patented wing-blade design that delivers maximum air flow and improved 105% static pressure over the heat sink, while operating at 3X quieter volumes than reference cards. 		Auto-Extreme Technology withSuper Alloy Power IIPremium quality and best reliabilityASUS graphics cards are produced using Auto-Extreme technology, an industry-first 100% automated production process, and feature premium Super Alloy Power II components that enhance efficiency, reduce power loss, decrease component buzzing under load, and lower thermal temperatures for unsurpassed quality and reliability.*this pic is for demonstration onlyVR-Friendly HDMI PortsEnjoy immersive virtual reality experienceASUS Dual series of GeForce® GTX 1060 graphics cards have two HDMI ports for connecting a VR device and display at the same time, so you can enjoy immersive virtual reality experiences anytime without having to swap cables. 		GPU Tweak II with XSplit GamecasterGPU Tweak II:Intuitive performance tweakingAdjust clock speeds, voltages and fan speeds to tune your graphics card(s) exactly how you want to. Select between GPU Tweak’s Standard or Advanced modes depending on your level of experience. Choose Standard Mode to access Intuitive options for easy tweaking. This is great for those learning how to tune graphics cards. Alternatively try out the Advanced Mode for sophisticated and extensive tuning options that enable complete control for experienced overclockers.XSplitGamecaster:Instant gameplay streamingNow, you can also launch XSplit Gamecaster to bring up the in-game overlay and start streaming or recording your gameplay with the click of a button. You can also try the in-game annotations and video editor features to enhance your game stream experience. Learn more about XSplitGamecasterPowered byNVIDIA® GeForce® GTX 1060GeForce® GTX VR ReadyDiscover next-generation VR performance, the lowest latency, and plug-and-play compatibility with leading headsets—driven by NVIDIA VRWorks™ technologies.NVIDIA® G-SYNC readyDelivers the smoothest and fastest gaming experience by synchronizing display refresh rates to the GPU, eliminating screen tearing and minimizing display stutter and input lag.PCIE 3.0Delivers double the bandwidth per lane of PCIe Gen 2 for faster GPU –CPU communicationSimilar ProductsDUAL-GTX1070-O8GASUS Dual series of GeForce® GTX 1070 graphics provide sweet spot performanceTURBO-GTX1070-8GASUS Turbo GeForce® GTX 1070 graphics deliver the sweet spot of performanceROG STRIX-GTX1070-O8G-GAMINGASUS ROG Strix GeForce®GTX 1070 provides immersive VR gaming experiencesROG STRIX-GTX1070-8G-GAMINGASUS ROG Strix GeForce®GTX 1070 provides immersive VR gaming experiencesRelated ProductsX99-A IIAwaken the true performance with one click and pioneering OC socket, plus ASUS Aura and SafeSlot.Z170-AOne click for superb performance, with USB 3.1 supportMG248QASUS MG248Q Gaming Monitor -24"" FHD (1920x1080), 1ms, up to 144Hz, DisplayWidget, 3D Vision Ready""@ar "
4814928," ""MSI GTX 1070 GAMING X 8G - graphics card GF 8 GB"" "" MSI GB Video Cards CDW.com",Video_Games,"""Discover unprecedented performance, power efficiency, and next-generation gaming experiences with GeForce GTX graphics cards. Lurking under the cover of the GAMING graphics card is an engineering masterpiece designed to keep the graphics card cool. Every tiny detail of the intricate heatsink plays an essential part in providing a cool & quiet gaming experience."" ",4997700," ""ASUS ROG STRIX Z270G Kaby Lake Micro ATX Gaming Motherboard""@en Motherboard LN77242 - GAMING | SCAN UK""@en",Computers_and_Accessories,"""ASUS ROG STRIX Z270G GAMING, Intel Z270, S 1151, DDR4, SATA3, M.2, 2-Way SLi/CrossFire, GbE/WiFi, USB 3.1 A+C, Micro ATX ""@en "
4761821," ""Gigabyte GB-BKI7HA-7500 BRIX S""@es",Computers_and_Accessories,"""Ordenador MiniPC Nettop, i7-7500U, HD620, WiFi AC, 2xUSB 3.0+2xUSB 3.1, HDMI 2.0, mDP, sin SO/RAM/Disco, 2xSoDimm DDR4/1xM.2+1x2.5 SATA3""@es ",9831969," ""Gigabyte Brix GB-BKi7HA-7500 Intel Core i7 Kabylake DDR4 Mini PC""@en ""▷ Gigabyte Min… | OcUK""@en",Computers_and_Accessories,"""The new BRIX barebones raise the bar once again with the new Intel® 7th Gen Core™ processor family—delivering more responsive performance than ever before.""@en "
4761821," ""Gigabyte GB-BKI7HA-7500 BRIX S""@es",Computers_and_Accessories,"""Ordenador MiniPC Nettop, i7-7500U, HD620, WiFi AC, 2xUSB 3.0+2xUSB 3.1, HDMI 2.0, mDP, sin SO/RAM/Disco, 2xSoDimm DDR4/1xM.2+1x2.5 SATA3""@es ",-9831969," ""Gigabyte Brix GBBKi7HA7500 Intel Core i7 Kabylake DDR4 Mini PC""@en ""▷ Gigabyte Min… | OcUK""@en",Computers_and_Accessories,"""The new BRIX barebones raise the bar once again with the new Intel® 7th Gen Core™ processor family—delivering more responsive performance than ever before.""@en "
